Longitude,Latitude,Target,Aspect,Curvature,Rainfall_Pentad,River_dist_mts,Geology_Age,Geomorphology,Slope,Roads_dist_mts,Soil_type
79.0618,30.714,0,4,3,344.2518921,8,1,3,5,0,7
79.2018,30.8505,0,7,1,241.8408508,133,14,5,5,103,1
79.1724,30.8002,0,8,3,253.3844299,77,14,5,5,115,4
79.2931,30.7493,0,4,2,272.3351135,79,15,5,5,187,1
79.316,30.8322,0,5,3,217.7980652,128,15,5,5,154,1
79.53425,30.651806,1,6,3,203.9952698,11,1,3,4,8,7
79.506861,30.68212,1,4,1,203.9952698,0,1,4,4,0,7
79.523861,30.648972,1,5,3,198.0166626,0,1,4,3,0,2
79.512889,30.673528,1,6,1,203.9952698,0,1,4,1,0,7
79.520972,30.651389,1,3,1,203.9952698,0,1,2,2,0,7
79.4807,30.6417,0,3,1,202.6784973,40,1,5,2,40,1
79.4722,30.7565,0,5,1,193.4523163,26,1,3,1,18,2
79.3751,30.8601,0,6,3,203.669754,65,15,5,1,92,1
79.51,30.7267,0,8,3,186.6231842,11,1,3,1,8,2
79.4901,30.683,0,2,3,217.7200623,11,1,1,1,11,7
79.439,30.7139,0,9,1,206.0465088,59,1,5,1,56,1
79.4483,30.7095,0,8,2,206.0465088,51,1,5,1,48,4
79.3858,30.6513,0,6,3,267.3028564,48,1,5,1,119,1
79.5169,30.8067,0,2,1,178.0217438,29,1,3,1,24,2
79.4476,30.8204,0,4,2,191.3139038,40,15,5,1,34,1
79.3625,30.8621,0,10,1,203.669754,73,15,5,1,100,1
79.5622,30.7034,0,7,3,177.9556274,51,1,3,1,11,2
79.5095,30.7455,0,10,3,186.6231842,11,1,3,2,0,2
79.3642,30.6801,0,3,1,267.3028564,68,1,5,2,133,1
79.5682,30.6832,0,6,1,185.210907,48,1,3,2,24,2
79.5138,30.8515,0,4,3,175.2523499,29,1,5,2,29,1
79.5302,30.8126,0,7,3,178.0217438,41,1,3,2,40,4
79.3724,30.8354,0,8,1,213.4272003,72,15,5,2,97,1
79.5779,30.6866,0,4,3,185.210907,56,1,3,2,16,7
79.4077,30.7825,0,3,1,212.5155029,81,15,13,2,73,1
79.3901,30.827,0,5,1,213.4272003,68,15,5,2,84,1
79.4663,30.778,0,3,1,193.4523163,18,1,4,2,8,2
79.4831,30.8268,0,4,1,184.9203033,8,1,4,2,0,2
79.5081,30.6946,0,4,1,203.9952698,0,1,3,2,0,7
79.3988,30.7991,0,4,1,238.2532196,83,15,3,2,84,2
79.4817,30.6725,0,2,3,217.7200623,24,1,3,2,24,7
79.5168,30.8754,0,6,3,175.2523499,46,1,5,2,46,1
79.5248,30.7169,0,6,3,186.6231842,24,1,3,2,23,2
79.3893,30.7523,0,2,3,238.2532196,102,15,5,2,92,1
79.3583,30.8471,0,6,3,213.4272003,84,15,5,2,112,1
79.5707,30.8107,0,5,1,167.2771149,82,1,5,2,81,1
79.5431,30.7694,0,4,3,190.0009308,40,1,5,2,36,4
79.5854,30.832,0,3,2,167.2771149,89,1,5,2,89,1
79.4389,30.8652,0,3,3,187.2155914,8,15,4,2,32,1
79.5628,30.8111,0,8,3,167.2771149,73,1,5,2,73,1
79.4282,30.778,0,2,3,212.5155029,57,15,5,2,48,2
79.5288,30.715,0,8,2,186.6231842,24,1,3,2,23,2
79.5209,30.6945,0,9,1,203.9952698,8,1,3,3,0,7
79.4602,30.8507,0,5,1,179.489975,11,15,5,3,8,1
79.3321,30.6639,0,5,1,275.1512756,36,1,5,3,168,1
79.524,30.6937,0,9,2,203.9952698,11,1,3,4,8,7
79.3357,30.8394,0,5,3,217.7980652,110,15,5,3,137,1
79.5507,30.6678,0,9,1,185.210907,33,1,3,3,29,7
79.4965,30.7687,0,3,3,193.4523163,0,1,1,3,0,7
79.5135,30.8211,0,10,2,178.0217438,16,1,5,4,16,4
79.3883,30.7687,0,6,1,238.2532196,98,15,4,3,89,2
79.538,30.8134,0,7,3,178.0217438,49,1,5,3,48,4
79.5445,30.7635,0,4,3,190.0009308,40,1,5,3,36,1
79.384,30.7813,0,3,3,238.2532196,105,15,5,3,97,1
79.386,30.8568,0,9,3,203.669754,51,15,5,3,79,1
79.4796,30.6439,0,4,2,202.6784973,40,1,5,3,40,1
79.5578,30.8715,0,4,1,163.7572327,76,1,5,3,79,1
79.4054,30.8443,0,9,3,191.3139038,40,15,5,3,65,1
79.4345,30.8444,0,3,1,191.3139038,23,15,5,3,32,1
79.455,30.8319,0,3,3,184.9203033,29,15,5,3,23,1
79.5615,30.6912,0,8,1,185.210907,41,1,3,3,16,7
79.5491,30.7298,0,7,3,186.6231842,49,1,5,3,11,1
79.4649,30.8,0,5,3,184.9203033,24,15,5,3,29,2
79.4111,30.8641,0,3,1,187.2155914,26,15,5,3,54,4
79.3566,30.8614,0,3,3,203.669754,81,15,5,3,108,1
79.3568,30.7982,0,5,3,238.2532196,108,14,3,3,123,4
79.5603,30.7375,0,5,3,177.9556274,59,1,5,3,16,1
79.5301,30.714,0,6,3,186.6231842,29,1,3,4,23,2
79.4745,30.7182,0,3,1,190.5485229,18,1,3,4,16,2
79.4877,30.7698,0,3,1,193.4523163,8,1,3,4,8,7
79.505,30.7345,0,9,1,186.6231842,8,1,3,4,0,2
79.4818,30.8513,0,7,3,179.489975,8,1,4,4,8,2
79.541,30.7571,0,5,3,190.0009308,40,1,5,4,33,1
79.5542,30.7639,0,2,3,178.7703552,56,1,5,4,48,1
79.432,30.6915,0,6,1,222.8415833,72,1,3,4,67,2
79.5605,30.7979,0,10,2,178.7703552,65,1,11,4,65,4
79.5268,30.7468,0,2,1,186.6231842,24,1,5,4,16,1
79.3494,30.7316,0,9,3,247.1468201,105,14,5,4,135,1
79.4864,30.8133,0,4,1,184.9203033,0,1,3,4,0,2
79.5738,30.6607,0,5,3,185.210907,40,1,3,4,8,7
79.4408,30.7688,0,3,3,212.5155029,51,15,5,3,41,1
79.3774,30.6421,0,5,1,275.9859009,41,1,5,5,130,1
79.327,30.8375,0,9,1,217.7980652,117,15,5,5,145,1
79.4147,30.7148,0,6,3,206.0465088,81,15,5,5,77,1
79.3426,30.8363,0,3,3,217.7980652,102,15,5,5,129,1
79.5452,30.7252,0,7,3,186.6231842,41,1,3,5,18,2
79.5654,30.68,0,7,1,185.210907,47,1,3,5,23,2
79.5347,30.7239,0,5,3,186.6231842,33,1,3,5,26,2
79.3718,30.8052,0,7,1,213.4272003,91,15,3,5,105,1
79.4728,30.6906,0,5,3,217.7200623,32,1,1,5,29,2
79.5713,30.8089,0,6,1,167.2771149,82,1,5,5,81,1
79.5209,30.7035,0,4,3,186.6231842,11,1,3,5,8,7
79.6687,30.7695,0,8,2,160.1119995,135,1,5,1,46,1
79.6501,30.7607,0,5,1,160.1119995,145,1,5,1,23,1
79.6489,30.796,0,4,3,161.6614838,149,1,5,1,59,1
79.6628,30.8165,0,6,3,151.0369873,137,1,5,1,79,2
79.7159,30.8632,0,5,3,120.1851501,90,1,5,1,90,1
79.5877,30.7797,0,5,2,178.7703552,90,1,5,2,56,1
79.6704,30.6493,0,5,3,147.5419922,105,1,5,2,74,2
79.5927,30.7888,0,1,3,178.7703552,92,1,5,2,63,1
79.7298,30.8347,0,7,1,135.1165009,77,1,5,2,81,1
79.6583,30.6574,0,9,3,163.6531372,94,1,3,2,57,2
79.6399,30.7774,0,8,1,161.6614838,137,1,5,2,33,1
79.7045,30.66,0,8,3,177.2474518,103,1,5,2,94,1
79.6784,30.6859,0,6,1,163.6531372,132,1,3,2,63,1
79.7284,30.7766,0,9,1,147.6663513,79,1,5,2,84,1
79.6593,30.8379,0,6,2,151.0369873,141,1,5,2,102,1
79.7162,30.7165,0,4,3,147.3379517,110,1,5,2,82,1
79.6117,30.7063,0,7,1,160.7140961,100,1,3,2,8,2
79.5946,30.7528,0,8,3,178.7703552,97,1,5,2,24,1
79.6805,30.7267,0,8,3,153.3466187,144,1,5,3,41,1
79.6828,30.7162,0,9,3,153.3466187,148,1,5,3,43,1
79.6764,30.7085,0,3,1,153.3466187,148,1,5,2,47,1
79.6139,30.6411,0,8,3,154.2337494,52,1,3,3,33,7
79.7076,30.8642,0,6,2,120.1851501,98,1,5,3,98,1
79.6456,30.8584,0,6,1,148.1626434,155,1,5,3,114,1
79.636,30.7763,0,8,1,161.6614838,137,1,5,4,33,1
79.696,30.7081,0,9,3,153.3466187,135,1,5,3,61,1
79.7034,30.7964,0,2,3,147.6663513,97,1,11,3,91,2
79.6749,30.7452,0,10,3,153.3466187,144,1,5,3,33,1
79.6302,30.7698,0,10,1,161.6614838,129,1,5,3,24,1
79.5923,30.6655,0,9,1,185.210907,52,1,3,3,8,7
79.7079,30.7364,0,7,1,147.3379517,112,1,11,3,73,1
79.6856,30.8216,0,7,3,151.0369873,114,1,11,3,98,2
79.6993,30.8682,0,9,1,136.3269958,108,1,5,4,108,1
79.7057,30.8542,0,4,1,120.1851501,105,1,5,4,105,1
79.6054,30.7926,0,4,1,161.6614838,108,1,5,4,54,1
79.6506,30.8405,0,5,3,151.0369873,153,1,5,4,98,1
79.6539,30.8516,0,8,2,136.3269958,153,1,11,4,115,1
79.6719,30.8743,0,3,1,136.3269958,139,1,5,4,135,1
79.6537,30.7054,0,9,3,153.3466187,125,1,5,4,36,1
79.6077,30.875,0,7,2,148.1626434,120,1,5,4,123,1
79.6531,30.6672,0,3,1,163.6531372,103,1,3,4,47,2
79.7237,30.7839,0,7,1,147.6663513,77,1,5,5,82,2
79.7344,30.8113,0,6,1,135.1165009,65,1,3,5,73,2
79.7186,30.6407,0,4,1,146.5540771,74,1,5,5,74,1
77.857133,30.906398,1,8,1,370.9726868,26,4,3,2,0,2
77.901234,30.926867,1,10,3,368.395813,26,8,3,2,0,2
77.836854,30.898993,1,8,3,400.8979492,16,4,3,3,0,2
77.89789,30.925906,1,3,1,370.9726868,24,8,3,2,0,2
77.8245,31.0569,1,8,3,,0,8,3,4,0,2
77.9025,30.938194,1,3,1,368.395813,18,8,3,2,0,7
77.8168,31.0623,1,6,3,,,2,,2,,
77.841358,30.951585,1,5,1,352.0848389,8,1,7,3,0,2
77.811741,30.947278,1,6,1,388.5549316,33,8,3,2,0,2
77.806389,30.948083,1,7,1,388.5549316,36,8,3,3,0,2
77.8256,31.0594,1,8,1,,0,8,4,2,0,2
77.8022,30.916,1,3,3,388.5549316,29,4,3,2,24,2
77.8214,31.0629,1,4,1,,8,8,3,3,0,2
77.928842,30.995633,1,7,1,349.3718872,16,8,8,2,23,2
77.841677,30.953951,1,5,1,352.0848389,8,8,7,4,0,2
77.840551,30.919663,1,8,3,388.5549316,8,4,8,3,0,6
77.953583,30.973833,1,9,1,363.4241028,0,8,3,2,0,2
77.943778,30.971611,1,7,1,349.3718872,8,8,3,1,0,2
77.911546,30.927066,1,7,3,368.395813,29,8,3,3,0,2
77.838018,30.894206,1,8,1,400.8979492,16,4,3,4,0,2
77.865971,30.947013,1,4,3,370.9726868,0,8,3,3,0,2
77.814591,30.946596,1,7,1,388.5549316,26,8,3,2,0,2
77.8008,30.918,1,5,1,388.5549316,29,4,3,2,24,2
77.839547,30.924908,1,8,1,388.5549316,0,4,8,3,0,6
77.83363,30.884522,1,8,1,400.8979492,8,4,3,4,0,6
77.872722,30.942139,1,10,3,370.9726868,0,8,3,3,0,6
77.843788,30.919645,1,8,2,388.5549316,8,4,3,3,0,2
77.9365,31.0533,0,3,1,364.6789551,46,8,3,1,57,7
77.8626,30.9096,0,9,3,370.9726868,29,4,3,1,0,2
77.8779,31.0356,0,10,1,388.7486572,26,1,3,1,29,7
77.8178,31.0622,0,5,3,,,2,,1,,2
77.8699,31.0919,0,10,1,380.6205444,18,2,3,1,26,7
77.7715,30.9395,0,5,1,,65,8,3,1,33,2
77.8802,31.0687,0,5,1,380.6205444,0,2,3,1,0,2
77.7453,30.9487,0,8,1,,94,8,3,1,57,2
77.8449,31.0439,0,3,1,386.9376221,16,1,3,1,11,2
77.8817,30.8957,0,8,3,400.8526917,32,4,3,2,8,2
77.8672,30.8914,0,10,3,400.8526917,23,4,3,2,11,2
77.8929,31.0957,0,3,3,380.6205444,8,2,3,2,36,2
77.8989,30.9016,0,10,2,370.9726868,40,8,3,2,0,2
77.8308,31.0583,0,6,3,,0,8,3,2,0,7
77.9073,30.9701,0,6,1,349.3718872,8,1,3,2,11,2
77.9547,31.0055,0,4,3,383.2686768,26,1,3,2,32,2
77.8871,31.012,0,9,3,388.7486572,46,8,3,2,23,2
77.8564,30.9823,0,7,3,364.5943604,16,1,3,2,8,2
77.8935,30.9748,0,5,1,364.5943604,18,1,3,2,23,2
77.791,30.9584,0,7,1,,51,8,3,2,18,7
77.9262,31.0046,0,6,3,391.7116089,32,8,3,2,36,7
77.8514,30.8997,0,9,3,400.8526917,18,4,3,3,0,2
77.8003,30.954,0,7,1,352.0848389,43,8,3,2,8,2
77.7612,30.9366,0,6,3,,72,8,3,2,41,2
77.8902,30.8776,0,6,1,400.8526917,16,4,3,2,0,2
77.897,30.9841,0,4,1,364.5943604,23,8,3,2,26,2
77.9074,30.9125,0,9,1,368.395813,41,8,3,3,8,7
77.7601,30.9416,0,3,3,,76,8,3,3,40,2
77.8723,31.031,0,9,1,388.7486572,24,1,3,3,23,2
77.8261,30.9751,0,2,1,352.0848389,16,8,7,3,0,2
77.9453,30.8972,0,3,3,375.1007996,40,8,3,3,8,7
77.9056,31.0556,0,3,3,364.6789551,23,8,3,3,26,2
77.8714,31.0385,0,3,1,388.7486572,16,1,3,4,18,2
77.8323,31.0307,0,7,3,386.9376221,8,8,3,4,0,2
77.8802,31.0301,0,10,1,388.7486572,26,1,3,4,29,7
77.9229,31.0053,0,5,1,391.7116089,32,8,3,4,40,7
77.7377,30.9396,0,9,1,,,,,4,,2
77.856,30.911,0,7,1,370.9726868,23,4,3,4,0,2
77.9154,31.0208,0,7,3,391.7116089,49,8,3,4,52,7
77.8994,30.962,0,6,3,364.5943604,8,8,3,4,8,2
77.8492,30.9292,0,3,1,388.5549316,8,8,3,5,0,6
77.9196,31.0089,0,5,3,391.7116089,32,8,3,5,40,2
77.8743,31.0816,0,7,3,380.6205444,16,2,3,5,18,7
77.9228,31.0786,0,7,1,364.6789551,23,2,3,5,43,7
77.892,31.0895,0,4,1,380.6205444,8,2,3,5,26,7
78.229524,30.907099,1,8,3,380.3100586,0,8,2,3,0,2
78.106083,30.905167,1,10,1,392.6074524,11,13,7,2,0,2
78.065594,30.991645,1,4,3,376.1154175,8,8,3,2,0,2
78.229232,30.900555,1,3,1,380.3100586,0,4,3,3,0,2
78.12,31.09,1,6,1,354.7787781,0,1,3,4,8,2
78.101111,30.905139,1,8,1,392.6074524,8,13,2,1,0,2
78.087315,30.883781,1,5,1,393.2853699,0,1,2,3,0,2
78.229605,30.904651,1,7,2,380.3100586,0,8,8,3,0,2
78.087709,30.958041,1,2,1,376.1154175,8,8,3,2,0,7
77.969417,30.97625,1,2,3,363.4241028,8,8,8,3,0,2
78.229408,30.899728,1,2,1,388.5426636,0,4,3,4,0,2
78.08118,30.889763,1,6,3,393.2853699,8,1,3,2,8,2
78.220972,30.913611,1,7,3,380.3100586,0,8,8,2,0,2
78.070245,30.975377,1,4,1,376.1154175,8,8,3,2,0,2
78.204444,30.906667,1,3,3,380.3100586,16,8,3,4,18,7
78.021985,30.9973,1,9,1,350.3338013,8,8,3,2,0,2
78.19,31.1,1,9,1,289.7940369,8,1,7,4,16,7
77.96575,30.976694,1,2,1,363.4241028,8,8,8,2,0,2
78.062382,30.997415,1,3,1,376.1154175,11,8,3,4,8,7
78.223462,30.917628,1,7,3,380.3100586,0,8,2,3,0,2
78.063161,30.996108,1,3,3,376.1154175,8,8,3,2,0,7
78.229841,30.900724,1,3,1,380.3100586,0,4,3,3,0,2
78.227657,30.904734,1,3,2,380.3100586,0,8,3,2,0,2
78.1249,31.0278,0,9,1,401.4714355,46,1,3,1,33,7
78.0751,31.0001,0,8,3,384.375,18,1,7,1,11,2
78.2037,31.0477,0,9,1,420.671936,26,8,3,1,16,2
78.0919,31.0997,0,9,3,339.9534302,16,1,3,2,0,2
77.9912,30.9086,0,4,3,366.4219055,57,8,3,1,47,2
78.1332,30.9838,0,5,3,397.9689941,16,1,7,1,8,7
78.1692,31.0651,0,8,1,363.1363831,23,1,3,1,8,2
78.1325,30.9802,0,7,3,397.9689941,8,1,7,1,0,7
78.0245,31.0156,0,5,3,384.1425781,0,8,3,1,8,2
78.1568,30.9696,0,9,3,408.7412415,8,1,7,1,18,2
78.1798,30.9955,0,8,2,408.7412415,26,1,7,1,36,2
78.2227,30.9089,0,3,1,380.3100586,0,8,3,1,0,2
78.0388,30.9095,0,9,3,358.8556519,48,8,3,1,41,2
78.2184,31.0646,0,2,1,362.2554626,16,1,7,1,0,7
78.1735,31.0126,0,7,1,399.6220093,36,8,7,1,52,7
78.1768,31.06,0,9,3,363.1363831,23,1,3,1,16,7
78.192,31.0334,0,9,2,399.6220093,40,8,8,1,33,7
78.1244,31.0841,0,10,3,354.7787781,8,1,7,1,0,2
78.1906,31.07,0,3,3,363.1363831,8,1,7,1,0,7
78.1295,30.9775,0,7,2,397.9689941,8,1,7,1,0,7
78.0713,31.0682,0,8,3,339.9534302,8,1,3,1,8,2
78.2079,31.0189,0,9,3,420.671936,23,8,3,1,40,7
78.0922,31.1064,0,9,1,290.5236816,16,1,3,1,0,2
78.1672,30.9183,0,5,2,356.7698059,29,8,3,1,36,7
78.1501,31.0754,0,10,2,363.1363831,16,1,7,1,0,7
78.1671,31.0528,0,9,3,363.1363831,34,1,3,1,24,2
78.1367,31.0201,0,8,3,401.4714355,36,1,3,1,40,2
78.1453,31.0372,0,8,3,401.4714355,48,1,3,1,32,2
78.2075,30.9107,0,3,2,380.3100586,8,8,3,1,8,7
78.0352,31.0907,0,7,3,345.2605591,33,8,3,2,40,7
78.0964,31.0729,0,5,3,339.9534302,0,1,3,2,0,2
78.1406,31.1106,0,6,1,300.2842712,24,1,3,2,32,2
78.0267,31.0854,0,4,1,345.2605591,36,8,3,2,48,7
78.037,30.9982,0,9,1,350.3338013,11,8,3,2,0,7
78.0021,31.0349,0,6,1,384.1425781,11,8,3,2,34,2
77.9592,31.043,0,2,1,383.2686768,36,8,3,2,65,7
78.0811,31.0491,0,6,3,384.375,8,1,7,2,8,2
78.1018,31.0913,0,6,1,354.7787781,11,1,3,2,11,2
78.0078,30.9615,0,9,1,350.3338013,29,8,3,2,23,2
78.0488,30.9143,0,7,3,358.8556519,40,8,3,2,33,2
78.0057,30.9765,0,2,3,350.3338013,11,8,3,2,8,2
78.0487,30.9075,0,5,3,358.8556519,40,8,3,2,36,7
78.0153,31.1015,0,8,1,289.1230164,40,8,3,2,57,7
78.026,30.9342,0,3,3,358.8556519,58,8,3,2,51,7
78.1022,31.0802,0,5,3,354.7787781,8,1,3,2,8,2
78.1598,31.0105,0,5,3,399.6220093,26,8,3,2,40,7
78.1889,30.9931,0,4,1,408.7412415,26,1,3,2,29,2
77.9627,31.0084,0,3,1,383.2686768,24,1,3,2,32,2
77.9747,31.1101,0,8,1,327.1603088,23,2,3,2,97,7
77.9626,31.0462,0,3,1,383.2686768,33,8,3,3,72,2
78.0508,31.0688,0,5,1,339.9534302,18,8,3,2,23,2
77.9738,30.9489,0,3,1,366.4219055,32,1,3,2,16,7
78.1974,31.0667,0,4,1,363.1363831,8,1,7,3,8,7
77.9824,30.9066,0,5,2,366.4219055,48,1,3,3,36,2
78.1085,31.0812,0,6,1,354.7787781,0,1,3,3,8,2
78.0339,31.0301,0,7,3,384.1425781,8,8,3,2,11,2
78.1608,30.9662,0,9,3,408.7412415,11,1,7,3,26,2
78.1503,31.0279,0,9,2,399.6220093,41,8,3,3,46,2
78.1088,31.0956,0,6,1,354.7787781,16,1,3,3,11,7
78.1961,30.8969,0,6,3,384.6859131,26,8,3,3,8,7
77.9954,31.0592,0,3,1,354.1679993,0,8,3,3,58,2
78.1063,31.0205,0,7,1,401.4714355,43,1,7,3,32,7
78.1988,31.0757,0,7,1,363.1363831,0,1,7,3,0,7
78.1654,31.0243,0,9,3,399.6220093,41,8,3,2,48,7
78.1719,30.971,0,9,1,408.7412415,8,1,7,3,33,7
78.1822,30.8907,0,8,3,384.6859131,40,8,3,3,8,7
78.2299,31.0402,0,3,1,420.671936,16,8,3,3,24,7
78.1792,31.0865,0,8,1,363.1363831,0,1,3,3,11,2
78.1447,31.0056,0,5,3,401.4714355,26,1,3,3,33,7
78.0945,31.055,0,9,1,339.9534302,8,1,7,3,0,7
78.1342,30.9556,0,8,2,397.9689941,11,1,7,3,8,7
78.2058,31.0502,0,9,3,362.2554626,26,8,3,3,16,2
77.9952,30.9453,0,9,1,366.4219055,40,8,3,3,32,7
78.0374,31.099,0,4,3,345.2605591,32,8,3,2,40,2
78.0526,30.9108,0,7,1,367.5831604,40,8,3,3,33,2
78.0269,30.9568,0,2,2,350.3338013,36,8,3,3,29,7
78.0854,31.0578,0,7,1,339.9534302,0,1,3,3,0,2
78.0277,31.1097,0,5,3,289.1230164,43,8,3,3,49,7
78.1052,31.0748,0,5,1,354.7787781,8,1,3,4,0,2
78.0234,30.9093,0,3,3,358.8556519,63,8,3,4,57,2
78.183,31.0067,0,4,1,399.6220093,34,8,3,4,46,7
78.1953,31.0547,0,3,3,363.1363831,16,1,3,4,11,7
78.0014,30.9751,0,9,1,350.3338013,11,8,3,3,8,2
77.971,30.9171,0,4,3,366.4219055,59,1,3,4,33,2
78.047,30.9262,0,3,3,358.8556519,43,8,3,4,33,2
78.0441,31.0546,0,7,1,345.2605591,18,8,3,4,23,2
77.9855,30.9525,0,2,3,363.4241028,32,8,3,4,24,2
78.2039,30.9589,0,3,1,397.6221313,0,8,3,4,8,7
77.9629,31.0979,0,4,2,354.1679993,0,2,3,4,87,7
78.21,30.9951,0,7,2,397.6221313,8,8,3,4,16,7
78.1902,30.9102,0,8,1,356.7698059,18,8,3,4,24,7
78.1316,31.0009,0,2,2,401.4714355,29,1,7,4,24,2
77.9663,31.0779,0,4,3,354.1679993,8,8,3,4,90,7
77.9917,31.1057,0,5,3,327.1603088,23,2,3,4,81,7
78.1737,31.1026,0,7,1,289.7940369,11,1,3,5,24,7
78.0474,31.1076,0,5,3,289.1230164,18,8,3,5,26,2
78.0085,31.0016,0,7,1,384.1425781,8,8,3,5,8,2
77.9906,31.0625,0,7,3,354.1679993,0,8,3,5,63,7
77.9689,31.0769,0,5,3,354.1679993,16,8,3,5,86,7
78.309694,30.887278,1,6,2,386.5049133,0,4,8,3,0,2
78.233075,30.904284,1,8,1,380.3100586,0,8,2,1,0,2
78.438254,30.974284,1,9,3,381.1523438,24,1,8,2,0,7
78.307332,30.886268,1,2,3,386.5049133,0,4,8,2,0,2
78.327633,30.901554,1,5,3,370.0381165,8,4,3,3,0,7
78.239944,30.892917,1,4,2,388.5426636,0,4,3,2,0,7
78.427587,30.962196,1,5,3,381.1523438,16,1,2,4,0,7
78.230601,30.910807,1,7,3,380.3100586,8,8,2,2,0,2
78.340833,30.903333,1,7,1,370.0381165,0,1,3,2,0,7
78.341944,30.904333,1,7,3,370.0381165,0,1,3,2,0,7
78.397306,30.888611,1,8,1,394.0796204,33,1,3,2,34,2
78.446361,30.968667,1,2,3,381.1523438,32,1,8,2,8,7
78.333726,30.912613,1,7,3,370.0381165,8,1,3,4,0,7
78.374197,30.923984,1,5,3,370.23349,0,1,3,2,8,7
78.320915,30.893443,1,5,2,386.5049133,0,4,3,3,0,7
78.309466,30.887712,1,7,1,386.5049133,0,4,8,2,0,2
78.439245,30.96941,1,9,2,381.1523438,24,1,3,3,0,7
78.319167,30.892222,1,8,1,386.5049133,8,4,3,2,0,7
78.399319,30.931663,1,3,1,370.23349,0,1,3,2,0,2
78.428892,30.964439,1,4,3,381.1523438,16,1,2,4,0,7
78.404248,30.939784,1,2,1,374.9365234,0,1,8,1,0,2
78.424528,30.963979,1,5,3,381.1523438,8,1,3,5,0,2
78.308889,30.876667,1,9,1,386.5049133,0,4,8,2,0,2
78.31106,30.887156,1,7,1,386.5049133,0,4,3,3,0,2
78.449583,30.969333,1,7,2,381.1523438,40,1,8,2,16,7
78.405266,30.939843,1,8,1,374.9365234,0,1,8,2,0,2
78.39078,30.930175,1,6,1,370.23349,0,1,3,4,0,7
78.404144,30.941858,1,5,1,374.9365234,0,1,3,3,0,2
78.406575,30.944235,1,5,1,374.9365234,0,1,3,3,0,7
78.453015,30.969531,1,7,3,364.5518494,40,1,8,4,16,7
78.449417,30.968985,1,9,1,381.1523438,40,1,8,1,16,7
78.418616,30.959137,1,6,2,381.1523438,8,1,3,3,0,7
78.25,30.953611,1,8,2,397.6221313,40,8,3,3,32,7
78.318889,30.892778,1,6,3,386.5049133,8,4,3,2,0,7
78.410534,30.947079,1,8,1,374.9365234,8,1,3,4,8,2
78.401604,30.933009,1,9,2,374.9365234,0,1,8,3,0,2
78.301667,30.893056,1,7,1,386.5049133,8,4,2,2,11,2
78.336705,30.90661,1,8,3,370.0381165,0,1,3,2,0,7
78.306756,30.888099,1,7,1,386.5049133,0,4,8,3,0,2
78.230709,30.915929,1,7,3,380.3100586,8,8,3,2,0,2
78.332917,30.904281,1,10,2,370.0381165,0,1,8,5,0,2
78.440087,30.969144,1,2,2,381.1523438,24,1,3,2,0,7
78.395611,30.94625,1,4,1,370.23349,8,1,3,3,0,7
78.39698,30.929685,1,9,1,370.23349,0,1,3,2,0,7
78.4485,30.969361,1,7,1,381.1523438,32,1,8,2,8,7
78.432302,30.972183,1,4,1,381.1523438,16,1,2,1,0,7
78.325517,30.900196,1,5,3,370.0381165,8,4,3,3,0,7
78.32007,30.896566,1,6,3,386.5049133,8,4,3,4,0,2
78.325334,30.892822,1,8,3,386.5049133,0,4,3,5,0,7
78.39625,30.93,1,6,1,370.23349,0,1,3,3,0,7
78.239167,30.886944,1,4,1,388.5426636,0,4,2,1,0,2
78.405005,30.960002,1,5,3,381.1523438,8,1,3,3,11,7
78.335522,30.912522,1,7,1,370.0381165,8,1,3,4,0,7
78.433194,30.969722,1,8,3,381.1523438,24,1,8,2,0,2
78.433333,30.970278,1,9,1,381.1523438,24,1,3,3,0,7
78.310222,30.879583,1,7,2,386.5049133,0,4,2,1,0,2
78.418747,30.956497,1,9,3,381.1523438,8,1,8,4,0,7
78.413797,30.949962,1,9,3,374.9365234,0,1,3,3,0,7
78.398371,30.930392,1,8,1,370.23349,0,1,3,2,0,2
78.342278,30.904,1,6,1,370.0381165,0,1,2,2,0,7
78.383167,30.92225,1,9,1,370.23349,0,1,3,3,0,7
78.414825,30.954117,1,8,1,381.1523438,0,1,3,2,0,7
78.328106,30.902257,1,5,1,370.0381165,8,4,3,3,0,7
78.407297,30.943272,1,8,1,374.9365234,0,1,8,3,0,2
78.232361,30.899635,1,2,3,388.5426636,0,4,3,3,0,2
78.237057,30.915181,1,6,3,380.3100586,8,8,3,2,0,7
78.429306,30.965611,1,5,3,381.1523438,16,1,2,4,0,7
78.401218,30.930641,1,3,1,374.9365234,0,1,8,2,0,2
78.41753,30.955705,1,9,1,381.1523438,8,1,3,4,0,7
78.254167,30.901944,1,9,1,385.5403442,11,4,3,1,11,7
78.243056,30.889722,1,9,1,388.5426636,8,4,2,2,0,7
78.389833,30.927917,1,5,1,370.23349,0,1,8,2,0,7
78.402695,30.933672,1,9,1,374.9365234,0,1,3,4,0,2
78.437172,30.969337,1,10,3,381.1523438,24,1,3,2,0,7
78.432011,30.964776,1,8,3,381.1523438,16,1,3,3,0,7
78.325556,30.901111,1,5,1,370.0381165,8,4,3,4,0,7
78.235278,30.911111,1,5,2,380.3100586,8,8,2,2,0,2
78.310583,30.88725,1,6,3,386.5049133,0,4,3,3,0,2
78.240413,30.890401,1,4,3,388.5426636,8,4,8,3,0,7
